model_name,experiment,paradigm,system,combined,distribution,is_lora,step,sst2_val_acc,sst2_val_f1,qqp_val_acc,qqp_val_f1,stsb_val_pearson,stsb_val_spearman,train_acc,train_loss,time_step,gpu_mem_step
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,11,0.922,0.9274,0.0,0.0,0.0,0.0,0.998,0.0,621.2,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,12,0.9186,0.9245,0.0,0.0,0.0,0.0,0.9986,0.0,600.77,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,13,0.9209,0.9264,0.0,0.0,0.0,0.0,0.9988,0.0,621.06,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,14,0.9197,0.9255,0.0,0.0,0.0,0.0,0.9993,0.0,619.87,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,15,0.9243,0.9293,0.0,0.0,0.0,0.0,0.9992,0.0,610.39,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,16,0.93,0.9348,0.0,0.0,0.0,0.0,0.9992,0.0,615.56,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,17,0.922,0.9274,0.0,0.0,0.0,0.0,0.9994,0.0,620.32,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,18,0.922,0.9275,0.0,0.0,0.0,0.0,0.9997,0.0,612.02,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,19,0.9232,0.9286,0.0,0.0,0.0,0.0,0.9997,0.0,630.36,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,20,0.9232,0.9283,0.0,0.0,0.0,0.0,0.9998,0.0,616.27,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,21,0.9243,0.9299,0.0,0.0,0.0,0.0,0.9998,0.0,613.44,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,22,0.9243,0.9296,0.0,0.0,0.0,0.0,0.9998,0.0,598.72,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,23,0.9232,0.9285,0.0,0.0,0.0,0.0,0.9998,0.0,619.57,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,24,0.9255,0.9305,0.0,0.0,0.0,0.0,0.9998,0.0,628.76,0.67855616
medium-bert,mediumbert_fl_single_sst2_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,25,0.9266,0.9318,0.0,0.0,0.0,0.0,0.9999,0.0,639.44,0.67855616
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,1,0.4897,0.3101,0.6244,0.0596,-0.061,-0.0619,0.7824,0.0,1820.19,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,2,0.7523,0.7188,0.7788,0.7609,0.4448,0.4442,0.8569,0.0,1835.44,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,3,0.867,0.87,0.8273,0.8039,0.725,0.7195,0.8787,0.0,1815.34,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,4,0.8761,0.8795,0.854,0.8274,0.787,0.7714,0.8936,0.0,1825.66,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,5,0.9128,0.9185,0.868,0.8404,0.7915,0.773,0.9064,0.0,1811.39,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,6,0.9163,0.9218,0.8724,0.8444,0.7891,0.7723,0.9158,0.0,1807.86,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,7,0.8991,0.9035,0.8743,0.8461,0.8058,0.7852,0.922,0.0,1807.27,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,8,0.914,0.9191,0.8729,0.8453,0.819,0.7917,0.929,0.0,1807.84,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,9,0.9232,0.9288,0.8869,0.8578,0.8041,0.7861,0.9337,0.0,1806.4,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,10,0.9278,0.933,0.8872,0.8578,0.8077,0.7916,0.9388,0.0,1806.95,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,11,0.9255,0.9309,0.8833,0.855,0.8258,0.8052,0.9447,0.0,1807.37,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,12,0.9312,0.9366,0.8858,0.8572,0.8197,0.7991,0.9472,0.0,1805.91,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,13,0.9266,0.9321,0.8901,0.8607,0.8085,0.7912,0.9489,0.0,1806.8,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,14,0.9289,0.9346,0.892,0.8622,0.8019,0.7861,0.9506,0.0,1806.65,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,15,0.9335,0.9393,0.8898,0.8607,0.8174,0.7965,0.9545,0.0,1806.47,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,16,0.9323,0.938,0.8899,0.8607,0.8165,0.796,0.9546,0.0,1807.25,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,17,0.9312,0.9368,0.8949,0.8649,0.8127,0.7957,0.9566,0.0,1807.11,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,18,0.93,0.9359,0.8943,0.8641,0.8071,0.7891,0.9568,0.0,1807.46,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,19,0.9335,0.9389,0.893,0.8628,0.8107,0.7915,0.9578,0.0,1806.46,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,20,0.9346,0.9403,0.8954,0.8639,0.8095,0.7935,0.9589,0.0,1805.89,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,21,0.9369,0.9426,0.8938,0.8627,0.8106,0.7911,0.9593,0.0,1806.75,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,22,0.9392,0.945,0.8962,0.8655,0.8174,0.7956,0.9607,0.0,1818.11,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,23,0.9381,0.9439,0.8951,0.8634,0.8056,0.7854,0.9611,0.0,1811.08,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,24,0.9369,0.9429,0.8955,0.8644,0.806,0.786,0.9605,0.0,1805.3,0.680650752
medium-bert,mediumbert_fl_mtl_iid_3clients,Multi-task,FL,FL-Multi-task,IID,False,25,0.9369,0.9429,0.8951,0.8641,0.8094,0.7876,0.962,0.0,1805.26,0.680650752
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,1,0.4461,0.4145,0.557,0.2827,-0.017,-0.0219,0.5443,0.0,516.96,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,2,0.7982,0.8222,0.7339,0.654,0.4133,0.395,0.6401,0.0,520.97,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,3,0.8028,0.8208,0.7322,0.6662,0.552,0.5339,0.6668,0.0,512.93,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,4,0.797,0.8242,0.7233,0.6805,0.5928,0.5687,0.6784,0.0,512.96,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,5,0.805,0.8255,0.7299,0.6705,0.6079,0.5782,0.6839,0.0,512.97,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,6,0.8073,0.8286,0.7342,0.6659,0.6281,0.5945,0.6914,0.0,512.93,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,7,0.8062,0.8263,0.728,0.6764,0.6419,0.6108,0.694,0.0,513.01,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,8,0.8062,0.8305,0.7312,0.6725,0.6491,0.6144,0.698,0.0,512.87,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,9,0.7993,0.8194,0.7318,0.672,0.6542,0.6214,0.6992,0.0,514.94,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,10,0.8062,0.8267,0.7373,0.6388,0.6531,0.6189,0.7033,0.0,515.01,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,11,0.8131,0.8362,0.7336,0.6675,0.6617,0.6283,0.7021,0.0,514.87,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,12,0.8016,0.8188,0.7314,0.6755,0.6638,0.6295,0.7041,0.0,514.88,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,13,0.8028,0.823,0.7388,0.6505,0.6707,0.6385,0.7064,0.0,514.95,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,14,0.8039,0.8246,0.7386,0.6573,0.6684,0.6356,0.7088,0.0,514.9,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,15,0.805,0.8255,0.7314,0.6742,0.6678,0.6339,0.7067,0.0,514.93,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,16,0.805,0.8255,0.733,0.6724,0.6752,0.6437,0.7093,0.0,514.96,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,17,0.797,0.8173,0.7317,0.6745,0.6758,0.6431,0.7064,0.0,514.94,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,18,0.7993,0.8183,0.7319,0.673,0.6765,0.6458,0.7091,0.0,514.95,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,19,0.8016,0.8196,0.7297,0.6735,0.6767,0.6451,0.7098,0.0,514.87,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,20,0.8005,0.821,0.7364,0.6582,0.6778,0.6468,0.7099,0.0,514.88,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,21,0.8016,0.8222,0.7333,0.6683,0.6768,0.6438,0.7109,0.0,514.99,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,22,0.8073,0.8296,0.7357,0.6611,0.6788,0.6459,0.7126,0.0,516.95,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,23,0.805,0.8258,0.7346,0.6676,0.6792,0.6466,0.7094,0.0,519.04,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,24,0.8062,0.8274,0.7328,0.672,0.6823,0.6512,0.7099,0.0,519.09,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,25,0.8039,0.8243,0.7344,0.6675,0.6811,0.6504,0.7139,0.0,520.99,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,26,0.8005,0.8214,0.733,0.6716,0.6813,0.6507,0.7108,0.0,531.07,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,27,0.8028,0.823,0.7338,0.6689,0.6819,0.6515,0.7101,0.0,531.15,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,28,0.7982,0.8182,0.7362,0.6616,0.6817,0.6509,0.7103,0.0,522.91,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,29,0.797,0.817,0.7342,0.6671,0.6822,0.6514,0.7107,0.0,517.06,0.18401075200000003
medium-bert,mediumbert_fl_mtl_lora_3clients,Multi-task,FL,FL-Multi-task,IID,True,30,0.7993,0.8198,0.733,0.6735,0.6813,0.6498,0.7134,0.0,517.11,0.18401075200000003
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,1,0.0,0.0,0.0,0.0,0.8456105403887731,0.8416058327221126,0.8456105403887731,1.7270761620869537,191.187425,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,2,0.0,0.0,0.0,0.0,0.8620186430370241,0.8611267056069286,0.8620186430370241,0.5317208795367103,183.77722,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,3,0.0,0.0,0.0,0.0,0.8630899766761041,0.8610192642517389,0.8630899766761041,0.3180877115171319,180.543108,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,4,0.0,0.0,0.0,0.0,0.8642725498146363,0.8610096592629125,0.8642725498146363,0.2109745320219798,158.957697,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,5,0.0,0.0,0.0,0.0,0.8630725767791134,0.8616645031306152,0.8630725767791134,0.1484071347071208,180.819201,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,6,0.0,0.0,0.0,0.0,0.8651424761463681,0.8623167918364146,0.8651424761463681,0.1090594326317506,109.076415,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,7,0.0,0.0,0.0,0.0,0.8646102228975926,0.8621456351348197,0.8646102228975926,0.094881217307026,181.156868,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,8,0.0,0.0,0.0,0.0,0.8660457551529264,0.8632448156077014,0.8660457551529264,0.0760858741700929,180.376473,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,9,0.0,0.0,0.0,0.0,0.8690802042317545,0.867561220717893,0.8690802042317545,0.0652699793712586,176.71451,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,10,0.0,0.0,0.0,0.0,0.8671710433181601,0.8651969041417354,0.8671710433181601,0.0578362208071577,172.421188,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,11,0.0,0.0,0.0,0.0,0.8674145266226962,0.865965402892042,0.8674145266226962,0.0499550849760177,173.451097,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,12,0.0,0.0,0.0,0.0,0.8693924882164308,0.866045262377688,0.8693924882164308,0.0434120052047813,196.566694,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,13,0.0,0.0,0.0,0.0,0.8689137503252612,0.8666486951779286,0.8689137503252612,0.0402390791708953,145.275312,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,14,0.0,0.0,0.0,0.0,0.8679247790125333,0.8672532399597916,0.8679247790125333,0.0377898201487758,243.677953,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,15,0.0,0.0,0.0,0.0,0.8682420903542534,0.8658403334108236,0.8682420903542534,0.0312799804433007,168.258971,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,16,0.0,0.0,0.0,0.0,0.8695315252315403,0.8667387486207784,0.8695315252315403,0.0293357653449093,237.7435,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,17,0.0,0.0,0.0,0.0,0.8681422366064105,0.8666703108511896,0.8681422366064105,0.0253344920259914,172.201587,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,18,0.0,0.0,0.0,0.0,0.8704196059172924,0.8684241198891344,0.8704196059172924,0.0254606816570162,258.288589,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,19,0.0,0.0,0.0,0.0,0.8698579428542907,0.8674844146151347,0.8698579428542907,0.0223026679344282,281.715385,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,20,0.0,0.0,0.0,0.0,0.8711168827391156,0.8686259776795049,0.8711168827391156,0.0194008723448408,189.971691,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,21,0.0,0.0,0.0,0.0,0.8708957047246945,0.8689071148839469,0.8708957047246945,0.0194610051011589,179.692853,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,22,0.0,0.0,0.0,0.0,0.8700518761607302,0.8678006354736504,0.8700518761607302,0.0171297110597028,111.311582,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,23,0.0,0.0,0.0,0.0,0.8711609715954807,0.8691196061336034,0.8711609715954807,0.0164771196021019,165.51939,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,24,0.0,0.0,0.0,0.0,0.8709846921460285,0.8689628764882152,0.8709846921460285,0.0147562984366642,161.112903,4.246972451503247
distil-bert,distilbert_centralized_single_stsb,Single-task,Centralized,Centralized-Single-task,N/A,False,25,0.0,0.0,0.0,0.0,0.8704034395089564,0.8685539117935366,0.8704034395089564,0.0152657506376928,161.964423,4.246972451503247
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,1,0.8956422018348624,0.8998899889988999,0.0,0.0,0.0,0.0,0.8956422018348624,0.2793740038231794,1007.160411,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,2,0.9002293577981652,0.906148867313916,0.0,0.0,0.0,0.0,0.9002293577981652,0.163200513476637,1189.928168,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,3,0.8979357798165137,0.9029443838604144,0.0,0.0,0.0,0.0,0.8979357798165137,0.1144246668402266,832.284652,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,4,0.893348623853211,0.8958566629339306,0.0,0.0,0.0,0.0,0.893348623853211,0.0848271844851687,1006.748136,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,5,0.8944954128440367,0.8995633187772926,0.0,0.0,0.0,0.0,0.8944954128440367,0.0620370827393681,885.758348,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,6,0.8864678899082569,0.8860759493670886,0.0,0.0,0.0,0.0,0.8864678899082569,0.0503904635842632,485.372272,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,7,0.8899082568807339,0.8938053097345132,0.0,0.0,0.0,0.0,0.8899082568807339,0.0388732865881051,792.434653,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,8,0.8910550458715596,0.8906789413118527,0.0,0.0,0.0,0.0,0.8910550458715596,0.0318647489607219,643.798777,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,9,0.8841743119266054,0.8893756845564075,0.0,0.0,0.0,0.0,0.8841743119266054,0.0243503322490614,610.228818,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,10,0.8864678899082569,0.8891377379619261,0.0,0.0,0.0,0.0,0.8864678899082569,0.0191998628223597,884.121339,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,11,0.8818807339449541,0.886438809261301,0.0,0.0,0.0,0.0,0.8818807339449541,0.01559888787245,572.156014,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,12,0.8784403669724771,0.8855291576673866,0.0,0.0,0.0,0.0,0.8784403669724771,0.0127293993380728,736.410847,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,13,0.8864678899082569,0.8918032786885246,0.0,0.0,0.0,0.0,0.8864678899082569,0.0112969785649893,741.291662,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,14,0.8887614678899083,0.8881199538638985,0.0,0.0,0.0,0.0,0.8887614678899083,0.0087080276941238,518.531774,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,15,0.8910550458715596,0.8964013086150491,0.0,0.0,0.0,0.0,0.8910550458715596,0.0064326254413885,816.014016,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,16,0.8818807339449541,0.8849162011173184,0.0,0.0,0.0,0.0,0.8818807339449541,0.0057099974754976,621.200554,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,17,0.8841743119266054,0.8886438809261301,0.0,0.0,0.0,0.0,0.8841743119266054,0.0046702190301338,659.409161,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,18,0.8830275229357798,0.8898488120950324,0.0,0.0,0.0,0.0,0.8830275229357798,0.0036583057378348,817.657024,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,19,0.8876146788990825,0.8941684665226782,0.0,0.0,0.0,0.0,0.8876146788990825,0.0025515991600937,518.077356,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,20,0.8864678899082569,0.8943436499466382,0.0,0.0,0.0,0.0,0.8864678899082569,0.0018702349401113,764.396133,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,21,0.8876146788990825,0.8937093275488069,0.0,0.0,0.0,0.0,0.8876146788990825,0.0019094654455241,675.070444,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,22,0.893348623853211,0.8972375690607735,0.0,0.0,0.0,0.0,0.893348623853211,0.0007253968420415,576.438844,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,23,0.8922018348623854,0.8971553610503282,0.0,0.0,0.0,0.0,0.8922018348623854,0.0008524102552106,866.7534,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,24,0.8944954128440367,0.8995633187772926,0.0,0.0,0.0,0.0,0.8944954128440367,0.0005704508668286,588.135159,4.246002389215707
distil-bert,distilbert_centralized_single_sst2,Single-task,Centralized,Centralized-Single-task,N/A,False,25,0.893348623853211,0.8976897689768977,0.0,0.0,0.0,0.0,0.893348623853211,0.0003919704917823,705.442726,4.246002389215707
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,1,0.0,0.0,0.6269,0.0004,0.0,0.0,0.9254,0.0,1409.5,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,2,0.0,0.0,0.6474,0.1152,0.0,0.0,0.9385,0.0,1413.12,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,3,0.0,0.0,0.6909,0.3086,0.0,0.0,0.9502,0.0,1391.95,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,4,0.0,0.0,0.7696,0.5858,0.0,0.0,0.9603,0.0,1390.32,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,5,0.0,0.0,0.7774,0.6072,0.0,0.0,0.9678,0.0,1386.51,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,6,0.0,0.0,0.8129,0.7028,0.0,0.0,0.9755,0.0,1391.54,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,7,0.0,0.0,0.8408,0.7724,0.0,0.0,0.9806,0.0,1386.02,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,8,0.0,0.0,0.8214,0.72,0.0,0.0,0.9849,0.0,1385.99,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,9,0.0,0.0,0.8277,0.7341,0.0,0.0,0.9879,0.0,1388.68,1.0956402346666667
distil-bert,distilbert_fl_single_qqp_non-iid_3clients,Single-task,FL,FL-Single-task,Non-IID,False,10,0.0,0.0,0.8177,0.7076,0.0,0.0,0.9901,0.0,1389.94,1.0956402346666667
