Model,CSV_File,Full_Path,Result_Folder,Headers,File_Size
distil-bert,device_usage_sst2_client_1_20260222_110830.csv,distil-bert\fl-slms-mini-lm-non-iid-sst2\distilbert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_1_20260222_110830.csv,distilbert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12093
distil-bert,device_usage_sst2_client_2_20260222_110832.csv,distil-bert\fl-slms-mini-lm-non-iid-sst2\distilbert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_2_20260222_110832.csv,distilbert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12093
distil-bert,device_usage_sst2_client_3_20260222_110835.csv,distil-bert\fl-slms-mini-lm-non-iid-sst2\distilbert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_3_20260222_110835.csv,distilbert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12090
distil-bert,federated_results_20260222_110809.csv,distil-bert\fl-slms-mini-lm-non-iid-sst2\distilbert_fl_single_sst2_non-iid_3clients\federated_results_20260222_110809.csv,distilbert_fl_single_sst2_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2938
distil-bert,client_results_20260221_110505.csv,distil-bert\fl-slms-mini-lm-non-iid-qqp\distilbert_fl_single_qqp_non-iid_3clients\client_results_20260221_110505.csv,distilbert_fl_single_qqp_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,22698
distil-bert,device_usage_qqp_client_1_20260221_110527.csv,distil-bert\fl-slms-mini-lm-non-iid-qqp\distilbert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_1_20260221_110527.csv,distilbert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11865
distil-bert,device_usage_qqp_client_2_20260221_110529.csv,distil-bert\fl-slms-mini-lm-non-iid-qqp\distilbert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_2_20260221_110529.csv,distilbert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11965
distil-bert,device_usage_qqp_client_3_20260221_110531.csv,distil-bert\fl-slms-mini-lm-non-iid-qqp\distilbert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_3_20260221_110531.csv,distilbert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12000
distil-bert,federated_results_20260221_110505.csv,distil-bert\fl-slms-mini-lm-non-iid-qqp\distilbert_fl_single_qqp_non-iid_3clients\federated_results_20260221_110505.csv,distilbert_fl_single_qqp_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2963
distil-bert,client_results_20260210_150122.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2-lora\distilbert_fl_mtl_lora_3clients\client_results_20260210_150122.csv,distilbert_fl_mtl_lora_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,24591
distil-bert,device_usage_qqp_client_20260210_150145.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2-lora\distilbert_fl_mtl_lora_3clients\device_usage_qqp_client_20260210_150145.csv,distilbert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11856
distil-bert,device_usage_sst2_client_20260210_150143.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2-lora\distilbert_fl_mtl_lora_3clients\device_usage_sst2_client_20260210_150143.csv,distilbert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11984
distil-bert,device_usage_stsb_client_20260210_150148.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2-lora\distilbert_fl_mtl_lora_3clients\device_usage_stsb_client_20260210_150148.csv,distilbert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12027
distil-bert,federated_results_20260210_150122.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2-lora\distilbert_fl_mtl_lora_3clients\federated_results_20260210_150122.csv,distilbert_fl_mtl_lora_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2940
distil-bert,client_results_20260209_110139.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2\fl_mtl_iid_1client\client_results_20260209_110139.csv,fl_mtl_iid_1client,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,24619
distil-bert,device_usage_qqp_client_20260209_110203.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_qqp_client_20260209_110203.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11831
distil-bert,device_usage_sst2_client_20260209_110201.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_sst2_client_20260209_110201.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11946
distil-bert,device_usage_stsb_client_20260209_110205.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2\fl_mtl_iid_1client\device_usage_stsb_client_20260209_110205.csv,fl_mtl_iid_1client,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11895
distil-bert,federated_results_20260209_110139.csv,distil-bert\fl-mtl-slms-disti-bert-stsb-qqp-sst2\fl_mtl_iid_1client\federated_results_20260209_110139.csv,fl_mtl_iid_1client,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2963
distil-bert,client_results_20260217_221324.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\client_results_20260217_221324.csv,distilbert_fl_mtl_non-iid_9clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,72857
distil-bert,device_usage_qqp_client_1_20260217_221337.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_qqp_client_1_20260217_221337.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11947
distil-bert,device_usage_qqp_client_2_20260217_221340.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_qqp_client_2_20260217_221340.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11949
distil-bert,device_usage_qqp_client_3_20260217_221343.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_qqp_client_3_20260217_221343.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11988
distil-bert,device_usage_sst2_client_1_20260217_221329.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_sst2_client_1_20260217_221329.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12065
distil-bert,device_usage_sst2_client_2_20260217_221332.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_sst2_client_2_20260217_221332.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12026
distil-bert,device_usage_sst2_client_3_20260217_221334.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_sst2_client_3_20260217_221334.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12056
distil-bert,device_usage_stsb_client_1_20260217_221346.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_stsb_client_1_20260217_221346.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12090
distil-bert,device_usage_stsb_client_2_20260217_221349.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_stsb_client_2_20260217_221349.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12103
distil-bert,device_usage_stsb_client_3_20260217_221352.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\device_usage_stsb_client_3_20260217_221352.csv,distilbert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12086
distil-bert,federated_results_20260217_221324.csv,distil-bert\fl-mtl-slms-disti-bert-non-iid-stsb-qqp-sst2-3client-each\distilbert_fl_mtl_non-iid_9clients\federated_results_20260217_221324.csv,distilbert_fl_mtl_non-iid_9clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2963
distil-bert,centralized_STSB_results_20260225_144910.csv,distil-bert\centralized-single-task-stsb\distilbert_centralized_single_stsb\centralized_STSB_results_20260225_144910.csv,distilbert_centralized_single_stsb,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4544
distil-bert,centralized_SST2_results_20260225_144836.csv,distil-bert\centralized-single-task-sst2\distilbert_centralized_single_sst2\centralized_SST2_results_20260225_144836.csv,distilbert_centralized_single_sst2,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4554
distil-bert,centralized_QQP_results_20260225_144507.csv,distil-bert\centralized-single-task-qqp\distilbert_centralized_single_qqp\centralized_QQP_results_20260225_144507.csv,distilbert_centralized_single_qqp,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4537
distil-bert,centralized_mtl_results_20260225_144508.csv,distil-bert\centralized-mtl-all-tasks\distilbert_centralized_mtl\centralized_mtl_results_20260225_144508.csv,distilbert_centralized_mtl,epoch; training_time; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,5010
distil-bert,training_qqp_metrics_20260225_144508.csv,distil-bert\centralized-mtl-all-tasks\distilbert_centralized_mtl\training_qqp_metrics_20260225_144508.csv,distilbert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1619
distil-bert,training_sst2_metrics_20260225_144508.csv,distil-bert\centralized-mtl-all-tasks\distilbert_centralized_mtl\training_sst2_metrics_20260225_144508.csv,distilbert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1626
distil-bert,training_stsb_metrics_20260225_144508.csv,distil-bert\centralized-mtl-all-tasks\distilbert_centralized_mtl\training_stsb_metrics_20260225_144508.csv,distilbert_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1982
